"created_date","n","sentiment_score_min","sentiment_score_mean","sentiment_score_max","retweet_count_total","retweet_count_median","favorite_count_total","favorite_count_median","text_total","direction"
2017-08-21,3,0.01828733086586,0.409377892812093,0.988078653812408,57633,20686,249452,20686,"Thoughts &amp; prayers are w/ our @USNavy sailors aboard the #USSJohnSMcCain where search &amp; rescue efforts are underway. https://t.co/DQU0zTRXNU ||| Jerry Falwell of Liberty University was fantastic on @foxandfriends. The Fake News should listen to what he had to say. Thanks Jerry! ||| Thank you the very dishonest Fake News Media is out of control! https://t.co/8J7y900VGK",1
2017-08-22,7,0.133577108383179,0.62249927009855,0.95228123664856,92250,15249,447410,15249,"Join me live from Fort Myer in Arlington Virginia. ➡️https://t.co/LOV4StdJDj ||| Thank you to the men and women of Fort Myer and every member of the U.S. Military at home and abroad. #USA🇺🇸 https://t.co/ticezYKkhz ||| Address to the NationFull Video &amp; Transcript:https://t.co/FELdImTuUM https://t.co/6ly3fNatiX ||| Was with great people last night in Fort Myer Virginia. The future of our country is strong! ||| We pray for our fallen heroes who died while serving our country in the @USNavy aboard the  #USSJohnSMcCain and their families. https://t.co/t3kD8qj9Mt ||| See you at 7:00 P.M. tonight Phoenix Arizona! #MAGA🇺🇸Tickets: https://t.co/2kUQfKqbsx https://t.co/1w3LVkpESE ||| We will push onward to victory w/hope in our hearts courage in our souls &amp; everlasting pride in each &amp; every one of you. God Bless America. https://t.co/44QYFSq07a",1
2017-08-23,10,0.171741455793381,0.739575442671776,0.967664420604706,177160,18488,759041,18488,"THANK YOU to all of the great men and women at the U.S. Customs and Border Protection facility in Yuma Arizona &amp; around the United States! https://t.co/tjFx8XjhDz ||| Thank you Arizona. Beautiful turnout of 15000 in Phoenix tonight! Full coverage of rally via my Facebook at: https://t.co/s0D12EFs40 https://t.co/WT4D9Vsen1 ||| Not only does the media give a platform to hate groups but the media turns a blind eye to the gang violence on our streets! https://t.co/Mau0B1qYIP ||| #DrainTheSwamp #PhoenixRally https://t.co/o7S6xoCBiC ||| MAKE AMERICA GREAT AGAIN! https://t.co/RzePiucV3h ||| Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake weak on crime &amp; border! ||| Last night in Phoenix I read the things from my statements on Charlottesville that the Fake News Media didn't cover fairly. People got it! ||| If Republican Senate doesn't get rid of the Filibuster Rule &amp; go to a simple majority which the Dems would do they are just wasting time! ||| As long as we have faith in each other and confidence in our values then there is no challenge too great for us to conquer! #ALConv2017 https://t.co/tsIAgHbFM7 ||| A great honor to sign the Veterans Appeals Improvement &amp; Modernization Act into law w/ @AmericanLegion @SecShulkin.🎥https://t.co/fr2sf9oRvd https://t.co/bICsRm1tQx",0
2017-08-24,14,0.0285479426383972,0.652938012565885,0.995073854923248,157747,12657.5,660254,12657.5,"Donald E. Ballard on behalf of the people of the United States THANK YOU for your courageous service. YOU INSPIRE US ALL! #ALConv2017 https://t.co/46m20cJkLB ||| I requested that Mitch M &amp; Paul R tie the Debt Ceiling legislation into the popular V.A. Bill (which just passed) for easy approval. They... ||| ...didn't do it so now we have a big deal with Dems holding them up (as usual) on Debt Ceiling approval. Could have been so easy-now a mess! ||| The Fake News is now complaining about my different types of back to back speeches. Well their was Afghanistan (somber) the big Rally..... ||| ...(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong).To bad the Dems have no one who can change tones! ||| The Fake News is now complaining about my different types of back to back speeches. Well there was Afghanistan (somber) the big Rally..... ||| ...(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong). To bad the Dems have no one who can change tones! ||| James Clapper who famously got caught lying to Congress is now an authority on Donald Trump. Will he show you his beautiful letter to me? ||| ..(enthusiastic dynamic and fun) and the American Legion - V.A. (respectful and strong). Too bad the Dems have no one who can change tones! ||| James Clapper who famously got caught lying to Congress is now an authority on Donald Trump. Will he show you his beautiful letter to me? ||| The only problem I have with Mitch McConnell is that after hearing Repeal &amp; Replace for 7 years he failed!That should NEVER have happened! ||| On Tuesday I visited with the incredible men &amp; women of @ICEgov &amp; @DHSgov Border Patrol in Yuma AZ. Thank you. We respect &amp; cherish you! https://t.co/KSQddGqWzJ ||| As #HurricaneHarvey intensifies - remember to #PlanAhead. ☑️https://t.co/FMdmvohypy☑️https://t.co/YL56ldeqoW ☑️https://t.co/t1s4AL3B47 https://t.co/tpXmOK70ug ||| A great honor to spend time with our brave HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United Staes of America! https://t.co/FUtGBoTJLo",0
2017-08-25,12,0.0875755846500397,0.702460187176863,0.994413673877716,172335,13656.5,808116,13656.5,"A GREAT HONOR to spend time with our BRAVE HEROES at the @USMC Air Station Yuma. THANK YOU for your service to the United States of America! https://t.co/4lJ94nxODu ||| If Senate Republicans don't get rid of the Filibuster Rule and go to a 51% majority few bills will be passed. 8 Dems control the Senate! ||| General John Kelly is doing a fantastic job as Chief of Staff. There is tremendous spirit and talent in the W.H. Don't believe the Fake News ||| Few if any Administrations have done more in just 7 months than the Trump A. Bills passed regulations killed border military ISIS SC! ||| Nick Adams  || Retaking America ||    || Best things of this presidency aren't reported about. Convinced this will be perhaps best presidency ever. ||  ||| Strange statement by Bob Corker considering that he is constantly asking me whether or not he should run again in '18. Tennessee not happy! ||| I have spoken w/ @GovAbbott of Texas and @LouisianaGov Edwards. Closely monitoring #HurricaneHarvey developments &amp; here to assist as needed. ||| Received a #HurricaneHarvey briefing this morning from Acting @DHSgov Secretary Elaine Duke @FEMA_Brock @TomBossert45 and COS John Kelly. https://t.co/cnkRZd6D6Z ||| I encourage everyone in the path of #HurricaneHarvey to heed the advice &amp; orders of their local and state officials. https://t.co/N6uEWCZUrv ||| Just arrived at Camp David where I am closely watching the path and doings of Hurricane Harvey as it strengthens to a Category 3. BE SAFE! ||| Just arrived at Camp David where I am monitoring the path and doings of Hurricane Harvey (as it strengthens to a Class 3). 125 MPH winds! ||| Storm turned Hurricane is getting much bigger and more powerful than projected. Federal Government is on site and ready to respond. Be safe!",1
2017-08-29,2,0.188593029975891,0.239372625946999,0.290152221918106,39444,19722,224012,19722,"Leaving now for Texas! ||| .@foxandfriends   We are not looking to fill all of those positions. Don't need many of them - reduce size of government. @IngrahamAngle",1
2017-08-30,5,0.059131383895874,0.328647565841675,0.71722400188446,109207,24876,522895,24876,"The U.S. has been talking to North Korea and paying them extortion money for 25 years. Talking is not the answer! ||| After witnessing first hand the horror &amp; devastation caused by Hurricane Harveymy heart goes out even more so to the great people of Texas! ||| After reading the false reporting and even ferocious anger in some dying magazines it makes me wonder WHY? All I want to do is #MAGA! ||| Will be leaving for Missouri soon for a speech on tax cuts and tax reform - so badly needed! ||| Texas &amp; Louisiana: We are w/ you today we are w/ you tomorrow &amp; we will be w/ you EVERY SINGLE DAY AFTER to restore recover &amp; REBUILD! https://t.co/YQb82K2VSB",1
2017-08-31,2,0.898823916912079,0.917953938245773,0.937083959579468,54804,27402,224596,27402,"First responders have been doing heroic work. Their courage &amp; devotion has saved countless lives – they represent the very best of America! https://t.co/I0gvCQLTKO ||| THANK YOU to all of the incredible HEROES in Texas. America is with you! #TexasStrong https://t.co/8N4ABo9Ihp",1
2017-09-01,7,0.5,0.709791464465005,0.966700613498688,136858,17967,578815,17967,"Texas is heeling fast thanks to all of the great men &amp; women who have been working so hard. But still so much to do. Will be back tomorrow! ||| Wow looks like James Comey exonerated Hillary Clinton long before the investigation was over...and so much more. A rigged system! ||| General John Kelly is doing a great job as Chief of Staff. I could not be happier or more impressed - and this Administration continues to.. ||| ...get things done at a record clip. Many big decisions to be made over the coming days and weeks. AMERICA FIRST! ||| Texas is healing fast thanks to all of the great men &amp; women who have been working so hard. But still so much to do. Will be back tomorrow! ||| 'President Donald J. Trump Proclaims September 3 2017 as a National Day of Prayer' #HurricaneHarvey #PrayForTexas https://t.co/shen5JxChQ https://t.co/MpLB7WpxfT ||| Stock Market up 5 months in a row!",1
2017-09-05,4,0.30627316236496,0.642858877778053,0.90808367729187,110012,26193,433387,26193,"Big week coming up! ||| Congress get ready to do your job - DACA! ||| I am allowing Japan &amp; South Korea to buy a substantially increased amount of highly sophisticated military equipment from the United States. ||| I look forward to working w/ D's + R's in Congress to address immigration reform in a way that puts hardworking citizens of our country 1st.",0
2017-09-06,7,0.00661447644233704,0.45735143337931,0.975359559059143,102227,14665,517934,14665,"Congress now has 6 months to legalize DACA (something the Obama Administration was unable to do). If they can't I will revisit this issue! ||| Will be going to North Dakota today to discuss tax reform and tax cuts. We are the highest taxed nation in the world - that will change. ||| Watching Hurricane closely. My team which has done and is doing such a good job in Texas is already in Florida. No rest for the weary! ||| Hurricane looks like largest ever recorded in the Atlantic! ||| 'President Donald J. Trump Approves Emergency Declarations'➡️https://t.co/xSHSyNkvuP➡️https://t.co/UbBSFOhMM7➡️https://t.co/xWOfp9Z9iR https://t.co/qoJOM54Gy8 ||| Just spoke w/ Governors Rick Scott of Florida Kenneth Mapp of the U.S. Virgin Islands &amp; Ricardo Rosselló of Puerto Rico. WE ARE W/ YOU ALL! https://t.co/k92cslgKFa ||| Wonderful to be in North Dakota with the incredible hardworking men &amp; women @ the Andeavor Refinery. Full remarks: 🎥https://t.co/uxBpyeERUm https://t.co/fV9R9gJxDS",1
2017-09-08,8,0.092085063457489,0.637027658522129,0.944518566131592,144067,18346.5,594164,18346.5,"I encourage EVERYONE in the path of #HurricaneIrma to heed the advice and orders of local &amp; state officials! https://t.co/AQmawTpZs0 ||| We will confront ANY challenge no matter how strong the winds or high the water. I’m proud to stand with Presidents for #OneAmericaAppeal. ||| Hurricane Irma is of epic proportion perhaps bigger than we have ever seen. Be safe and get out of its wayif possible. Federal G is ready! ||| Our incredible U.S. Coast Guard saved more than 15000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard! ||| Republicans sorry but I've been hearing about Repeal &amp; Replace for 7 years didn't happen! Even worse the Senate Filibuster Rule will.... ||| ...never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish! ||| Republicans must start the Tax Reform/Tax Cut legislation ASAP. Don't wait until the end of September. Needed now more than ever. Hurry! ||| A message to my fellow Americans🇺🇸#IrmaHurricane2017🎥https://t.co/jyg6AlyAAb🎥https://t.co/iPujtHzejr https://t.co/HCQ9kmKc4E",0
